CustomerID,CustomerName,City,Age
2240,Customer_2240,Bengaluru,64
2241,Customer_2241,Bengaluru,24
2242,Customer_2242,Kolkata,60
2243,Customer_2243,Hyderabad,50
2244,Customer_2244,Kolkata,44
2245,Customer_2245,Pune,35
2246,Customer_2246,Kolkata,39
2247,Customer_2247,Chennai,46
2248,Customer_2248,Bengaluru,26
2249,Customer_2249,Kolkata,56
2250,Customer_2250,Chennai,62
2251,Customer_2251,Hyderabad,63
2252,Customer_2252,Pune,30
2253,Customer_2253,Pune,57
2254,Customer_2254,Chennai,61
2255,Customer_2255,Hyderabad,61
2256,Customer_2256,Bengaluru,63
2257,Customer_2257,Bengaluru,50
2258,Customer_2258,Hyderabad,63
2259,Customer_2259,Delhi,66
2260,Customer_2260,Hyderabad,53
2261,Customer_2261,Ahmedabad,55
2262,Customer_2262,Kolkata,61
2263,Customer_2263,Chennai,45
2264,Customer_2264,Mumbai,51
2265,Customer_2265,Delhi,19
2266,Customer_2266,Kolkata,27
2267,Customer_2267,Mumbai,60
2268,Customer_2268,Mumbai,30
2269,Customer_2269,Chennai,66
2270,Customer_2270,Bengaluru,36
2271,Customer_2271,Chennai,27
2272,Customer_2272,Mumbai,62
2273,Customer_2273,Chennai,31
2274,Customer_2274,Mumbai,40
2275,Customer_2275,Ahmedabad,24
2276,Customer_2276,Pune,65
2277,Customer_2277,Kolkata,33
2278,Customer_2278,Chennai,62
2279,Customer_2279,Mumbai,42
2280,Customer_2280,Kolkata,44
2281,Customer_2281,Hyderabad,53
2282,Customer_2282,Mumbai,18
2283,Customer_2283,Chennai,30
2284,Customer_2284,Ahmedabad,32
2285,Customer_2285,Hyderabad,66
2286,Customer_2286,Pune,67
2287,Customer_2287,Pune,36
2288,Customer_2288,Ahmedabad,29
2289,Customer_2289,Delhi,29
2290,Customer_2290,Bengaluru,65
2291,Customer_2291,Delhi,42
2292,Customer_2292,Mumbai,45
2293,Customer_2293,Chennai,53
2294,Customer_2294,Chennai,26
2295,Customer_2295,Bengaluru,55
2296,Customer_2296,Chennai,18
2297,Customer_2297,Hyderabad,47
2298,Customer_2298,Bengaluru,20
2299,Customer_2299,Bengaluru,38
2300,Customer_2300,Mumbai,67
2301,Customer_2301,Chennai,49
2302,Customer_2302,Hyderabad,22
2303,Customer_2303,Hyderabad,51
2304,Customer_2304,Pune,29
2305,Customer_2305,Delhi,68
2306,Customer_2306,Bengaluru,44
2307,Customer_2307,Kolkata,23
2308,Customer_2308,Hyderabad,32
2309,Customer_2309,Pune,60
2310,Customer_2310,Hyderabad,39
2311,Customer_2311,Hyderabad,36
2312,Customer_2312,Pune,66
2313,Customer_2313,Ahmedabad,53
2314,Customer_2314,Mumbai,25
2315,Customer_2315,Hyderabad,46
2316,Customer_2316,Pune,59
2317,Customer_2317,Pune,20
2318,Customer_2318,Hyderabad,42
2319,Customer_2319,Delhi,42
2320,Customer_2320,Chennai,52
2321,Customer_2321,Chennai,19
2322,Customer_2322,Hyderabad,50
2323,Customer_2323,Ahmedabad,49
2324,Customer_2324,Mumbai,36
2325,Customer_2325,Pune,38
2326,Customer_2326,Delhi,24
2327,Customer_2327,Bengaluru,67
2328,Customer_2328,Mumbai,58
2329,Customer_2329,Delhi,31
2330,Customer_2330,Pune,61
2331,Customer_2331,Kolkata,24
2332,Customer_2332,Pune,52
2333,Customer_2333,Kolkata,59
2334,Customer_2334,Delhi,65
2335,Customer_2335,Bengaluru,19
2336,Customer_2336,Ahmedabad,63
2337,Customer_2337,Hyderabad,20
2338,Customer_2338,Delhi,22
2339,Customer_2339,Mumbai,29
2340,Customer_2340,Chennai,53
2341,Customer_2341,Delhi,54
2342,Customer_2342,Pune,34
2343,Customer_2343,Kolkata,42
2344,Customer_2344,Ahmedabad,58
2345,Customer_2345,Kolkata,45
2346,Customer_2346,Hyderabad,19
2347,Customer_2347,Kolkata,61
2348,Customer_2348,Delhi,52
2349,Customer_2349,Mumbai,59
2350,Customer_2350,Delhi,66
2351,Customer_2351,Mumbai,62
2352,Customer_2352,Delhi,40
2353,Customer_2353,Delhi,36
2354,Customer_2354,Chennai,56
2355,Customer_2355,Delhi,36
2356,Customer_2356,Ahmedabad,42
2357,Customer_2357,Kolkata,70
2358,Customer_2358,Mumbai,48
2359,Customer_2359,Bengaluru,52
2360,Customer_2360,Pune,26
2361,Customer_2361,Kolkata,68
2362,Customer_2362,Chennai,58
2363,Customer_2363,Bengaluru,37
2364,Customer_2364,Hyderabad,18
2365,Customer_2365,Bengaluru,25
2366,Customer_2366,Mumbai,18
2367,Customer_2367,Kolkata,52
2368,Customer_2368,Delhi,37
2369,Customer_2369,Pune,65
2370,Customer_2370,Hyderabad,31
2371,Customer_2371,Kolkata,59
2372,Customer_2372,Bengaluru,28
2373,Customer_2373,Bengaluru,32
2374,Customer_2374,Chennai,30
2375,Customer_2375,Delhi,29
2376,Customer_2376,Mumbai,66
2377,Customer_2377,Ahmedabad,59
2378,Customer_2378,Delhi,36
2379,Customer_2379,Delhi,34
2380,Customer_2380,Delhi,30
2381,Customer_2381,Ahmedabad,39
2382,Customer_2382,Hyderabad,26
2383,Customer_2383,Pune,24
2384,Customer_2384,Chennai,57
2385,Customer_2385,Delhi,30
2386,Customer_2386,Hyderabad,49
2387,Customer_2387,Ahmedabad,39
2388,Customer_2388,Chennai,62
2389,Customer_2389,Bengaluru,54
2390,Customer_2390,Hyderabad,69
2391,Customer_2391,Hyderabad,45
2392,Customer_2392,Bengaluru,18
2393,Customer_2393,Hyderabad,33
2394,Customer_2394,Pune,63
2395,Customer_2395,Kolkata,35
2396,Customer_2396,Hyderabad,26
2397,Customer_2397,Hyderabad,48
2398,Customer_2398,Ahmedabad,46
2399,Customer_2399,Hyderabad,67
2400,Customer_2400,Chennai,49
2401,Customer_2401,Delhi,29
2402,Customer_2402,Delhi,35
2403,Customer_2403,Bengaluru,52
2404,Customer_2404,Pune,34
2405,Customer_2405,Delhi,64
2406,Customer_2406,Delhi,19
2407,Customer_2407,Mumbai,70
2408,Customer_2408,Kolkata,67
2409,Customer_2409,Pune,20
2410,Customer_2410,Chennai,52
2411,Customer_2411,Ahmedabad,59
2412,Customer_2412,Bengaluru,41
2413,Customer_2413,Kolkata,32
2414,Customer_2414,Chennai,26
2415,Customer_2415,Ahmedabad,50
2416,Customer_2416,Delhi,43
2417,Customer_2417,Hyderabad,50
2418,Customer_2418,Mumbai,60
2419,Customer_2419,Pune,69
2420,Customer_2420,Bengaluru,66
2421,Customer_2421,Bengaluru,46
2422,Customer_2422,Bengaluru,29
2423,Customer_2423,Bengaluru,65
2424,Customer_2424,Ahmedabad,40
2425,Customer_2425,Mumbai,32
2426,Customer_2426,Ahmedabad,32
2427,Customer_2427,Delhi,34
2428,Customer_2428,Hyderabad,32
2429,Customer_2429,Mumbai,60
2430,Customer_2430,Pune,51
2431,Customer_2431,Hyderabad,42
2432,Customer_2432,Ahmedabad,47
2433,Customer_2433,Mumbai,20
2434,Customer_2434,Hyderabad,24
2435,Customer_2435,Chennai,65
2436,Customer_2436,Chennai,55
2437,Customer_2437,Bengaluru,42
2438,Customer_2438,Kolkata,41
2439,Customer_2439,Delhi,51
2440,Customer_2440,Chennai,42
2441,Customer_2441,Pune,51
2442,Customer_2442,Kolkata,40
2443,Customer_2443,Hyderabad,49
2444,Customer_2444,Ahmedabad,56
2445,Customer_2445,Mumbai,50
2446,Customer_2446,Bengaluru,46
2447,Customer_2447,Bengaluru,32
2448,Customer_2448,Delhi,50
2449,Customer_2449,Chennai,31
2450,Customer_2450,Bengaluru,29
2451,Customer_2451,Bengaluru,41
2452,Customer_2452,Delhi,60
2453,Customer_2453,Pune,44
2454,Customer_2454,Hyderabad,64
2455,Customer_2455,Delhi,48
2456,Customer_2456,Ahmedabad,48
2457,Customer_2457,Pune,55
2458,Customer_2458,Bengaluru,59
2459,Customer_2459,Kolkata,19
2460,Customer_2460,Pune,20
2461,Customer_2461,Bengaluru,54
2462,Customer_2462,Bengaluru,26
2463,Customer_2463,Mumbai,54
2464,Customer_2464,Bengaluru,21
2465,Customer_2465,Bengaluru,34
2466,Customer_2466,Bengaluru,51
2467,Customer_2467,Kolkata,56
2468,Customer_2468,Mumbai,64
2469,Customer_2469,Chennai,23
2470,Customer_2470,Pune,46
2471,Customer_2471,Ahmedabad,48
2472,Customer_2472,Bengaluru,32
2473,Customer_2473,Kolkata,56
2474,Customer_2474,Bengaluru,68
2475,Customer_2475,Bengaluru,57
2476,Customer_2476,Chennai,28
2477,Customer_2477,Hyderabad,47
2478,Customer_2478,Delhi,32
2479,Customer_2479,Kolkata,42
2480,Customer_2480,Bengaluru,24
2481,Customer_2481,Mumbai,30
2482,Customer_2482,Kolkata,70
2483,Customer_2483,Bengaluru,56
2484,Customer_2484,Delhi,29
2485,Customer_2485,Ahmedabad,57
2486,Customer_2486,Mumbai,68
2487,Customer_2487,Delhi,23
2488,Customer_2488,Ahmedabad,60
2489,Customer_2489,Bengaluru,56
2490,Customer_2490,Mumbai,67
2491,Customer_2491,Kolkata,51
2492,Customer_2492,Kolkata,41
2493,Customer_2493,Mumbai,62
2494,Customer_2494,Kolkata,32
2495,Customer_2495,Ahmedabad,68
2496,Customer_2496,Kolkata,40
2497,Customer_2497,Delhi,45
2498,Customer_2498,Bengaluru,34
2499,Customer_2499,Ahmedabad,67
2500,Customer_2500,Pune,23
2501,Customer_2501,Chennai,56
2502,Customer_2502,Kolkata,34
2503,Customer_2503,Pune,18
2504,Customer_2504,Mumbai,54
2505,Customer_2505,Delhi,51
2506,Customer_2506,Mumbai,42
2507,Customer_2507,Pune,62
2508,Customer_2508,Hyderabad,44
2509,Customer_2509,Hyderabad,24
2510,Customer_2510,Bengaluru,45
2511,Customer_2511,Chennai,34
2512,Customer_2512,Kolkata,54
2513,Customer_2513,Hyderabad,57
2514,Customer_2514,Chennai,61
2515,Customer_2515,Kolkata,66
2516,Customer_2516,Pune,44
2517,Customer_2517,Ahmedabad,29
2518,Customer_2518,Hyderabad,53
2519,Customer_2519,Ahmedabad,34
2520,Customer_2520,Chennai,54
2521,Customer_2521,Hyderabad,67
2522,Customer_2522,Kolkata,65
2523,Customer_2523,Bengaluru,60
2524,Customer_2524,Delhi,65
2525,Customer_2525,Pune,46
2526,Customer_2526,Bengaluru,24
2527,Customer_2527,Pune,50
2528,Customer_2528,Kolkata,68
2529,Customer_2529,Hyderabad,69
2530,Customer_2530,Mumbai,28
2531,Customer_2531,Kolkata,58
2532,Customer_2532,Mumbai,69
2533,Customer_2533,Delhi,70
2534,Customer_2534,Bengaluru,48
2535,Customer_2535,Kolkata,23
2536,Customer_2536,Delhi,34
2537,Customer_2537,Pune,41
2538,Customer_2538,Delhi,56
2539,Customer_2539,Mumbai,64
2540,Customer_2540,Kolkata,43
2541,Customer_2541,Chennai,63
2542,Customer_2542,Mumbai,67
2543,Customer_2543,Bengaluru,58
2544,Customer_2544,Ahmedabad,46
2545,Customer_2545,Mumbai,30
2546,Customer_2546,Chennai,30
2547,Customer_2547,Mumbai,68
2548,Customer_2548,Pune,57
2549,Customer_2549,Bengaluru,61
2550,Customer_2550,Mumbai,41
2551,Customer_2551,Pune,59
2552,Customer_2552,Mumbai,28
2553,Customer_2553,Delhi,35
2554,Customer_2554,Kolkata,40
2555,Customer_2555,Kolkata,43
2556,Customer_2556,Pune,51
2557,Customer_2557,Mumbai,65
2558,Customer_2558,Delhi,23
2559,Customer_2559,Chennai,64
2560,Customer_2560,Hyderabad,40
2561,Customer_2561,Chennai,32
2562,Customer_2562,Pune,47
2563,Customer_2563,Kolkata,54
2564,Customer_2564,Mumbai,34
2565,Customer_2565,Bengaluru,44
2566,Customer_2566,Delhi,53
2567,Customer_2567,Delhi,50
2568,Customer_2568,Chennai,39
2569,Customer_2569,Delhi,69
2570,Customer_2570,Chennai,52
2571,Customer_2571,Chennai,62
2572,Customer_2572,Ahmedabad,42
2573,Customer_2573,Ahmedabad,67
2574,Customer_2574,Pune,66
2575,Customer_2575,Hyderabad,67
2576,Customer_2576,Ahmedabad,61
2577,Customer_2577,Ahmedabad,55
2578,Customer_2578,Mumbai,48
2579,Customer_2579,Delhi,34
2580,Customer_2580,Delhi,42
2581,Customer_2581,Pune,61
2582,Customer_2582,Pune,69
2583,Customer_2583,Hyderabad,44
2584,Customer_2584,Hyderabad,51
2585,Customer_2585,Mumbai,62
2586,Customer_2586,Chennai,33
2587,Customer_2587,Chennai,23
2588,Customer_2588,Kolkata,61
2589,Customer_2589,Hyderabad,22
2590,Customer_2590,Bengaluru,48
2591,Customer_2591,Hyderabad,40
2592,Customer_2592,Pune,54
2593,Customer_2593,Chennai,29
2594,Customer_2594,Pune,49
2595,Customer_2595,Pune,33
2596,Customer_2596,Pune,34
2597,Customer_2597,Pune,32
2598,Customer_2598,Pune,33
2599,Customer_2599,Hyderabad,27
2600,Customer_2600,Delhi,25
2601,Customer_2601,Delhi,61
2602,Customer_2602,Ahmedabad,57
2603,Customer_2603,Mumbai,66
2604,Customer_2604,Mumbai,48
2605,Customer_2605,Hyderabad,57
2606,Customer_2606,Hyderabad,49
2607,Customer_2607,Chennai,49
2608,Customer_2608,Bengaluru,66
2609,Customer_2609,Chennai,43
2610,Customer_2610,Pune,66
2611,Customer_2611,Bengaluru,21
2612,Customer_2612,Kolkata,48
2613,Customer_2613,Mumbai,50
2614,Customer_2614,Hyderabad,43
2615,Customer_2615,Bengaluru,47
2616,Customer_2616,Delhi,62
2617,Customer_2617,Ahmedabad,38
2618,Customer_2618,Mumbai,18
2619,Customer_2619,Pune,42
2620,Customer_2620,Delhi,38
2621,Customer_2621,Hyderabad,57
2622,Customer_2622,Chennai,29
2623,Customer_2623,Chennai,33
2624,Customer_2624,Chennai,48
2625,Customer_2625,Hyderabad,41
2626,Customer_2626,Bengaluru,49
2627,Customer_2627,Kolkata,31
2628,Customer_2628,Kolkata,62
2629,Customer_2629,Hyderabad,41
2630,Customer_2630,Kolkata,35
2631,Customer_2631,Ahmedabad,29
2632,Customer_2632,Bengaluru,54
2633,Customer_2633,Pune,70
2634,Customer_2634,Delhi,64
2635,Customer_2635,Chennai,69
2636,Customer_2636,Pune,53
2637,Customer_2637,Kolkata,42
2638,Customer_2638,Pune,27
2639,Customer_2639,Bengaluru,48
2640,Customer_2640,Mumbai,29
2641,Customer_2641,Kolkata,49
2642,Customer_2642,Bengaluru,58
2643,Customer_2643,Hyderabad,68
2644,Customer_2644,Ahmedabad,37
2645,Customer_2645,Chennai,53
2646,Customer_2646,Mumbai,43
2647,Customer_2647,Delhi,62
2648,Customer_2648,Bengaluru,21
2649,Customer_2649,Pune,70
2650,Customer_2650,Chennai,48
2651,Customer_2651,Delhi,46
2652,Customer_2652,Hyderabad,34
2653,Customer_2653,Hyderabad,41
2654,Customer_2654,Chennai,40
2655,Customer_2655,Mumbai,44
2656,Customer_2656,Delhi,40
2657,Customer_2657,Pune,54
2658,Customer_2658,Bengaluru,67
2659,Customer_2659,Chennai,40
2660,Customer_2660,Hyderabad,61
2661,Customer_2661,Ahmedabad,67
2662,Customer_2662,Ahmedabad,23
2663,Customer_2663,Kolkata,57
2664,Customer_2664,Chennai,47
2665,Customer_2665,Bengaluru,28
2666,Customer_2666,Hyderabad,44
2667,Customer_2667,Kolkata,22
2668,Customer_2668,Delhi,28
2669,Customer_2669,Hyderabad,32
2670,Customer_2670,Hyderabad,38
2671,Customer_2671,Chennai,63
2672,Customer_2672,Chennai,56
2673,Customer_2673,Kolkata,35
2674,Customer_2674,Ahmedabad,67
2675,Customer_2675,Hyderabad,65
2676,Customer_2676,Ahmedabad,44
2677,Customer_2677,Bengaluru,29
2678,Customer_2678,Mumbai,26
2679,Customer_2679,Pune,60
2680,Customer_2680,Chennai,65
2681,Customer_2681,Delhi,31
2682,Customer_2682,Bengaluru,43
2683,Customer_2683,Delhi,24
2684,Customer_2684,Delhi,48
2685,Customer_2685,Mumbai,19
2686,Customer_2686,Kolkata,51
2687,Customer_2687,Delhi,24
2688,Customer_2688,Chennai,57
2689,Customer_2689,Bengaluru,23
2690,Customer_2690,Kolkata,37
2691,Customer_2691,Pune,33
2692,Customer_2692,Chennai,46
2693,Customer_2693,Bengaluru,26
2694,Customer_2694,Bengaluru,19
2695,Customer_2695,Mumbai,60
2696,Customer_2696,Hyderabad,38
2697,Customer_2697,Ahmedabad,47
2698,Customer_2698,Chennai,53
2699,Customer_2699,Ahmedabad,26
2700,Customer_2700,Bengaluru,55
2701,Customer_2701,Ahmedabad,58
2702,Customer_2702,Kolkata,51
2703,Customer_2703,Chennai,40
2704,Customer_2704,Ahmedabad,52
2705,Customer_2705,Pune,69
2706,Customer_2706,Delhi,46
2707,Customer_2707,Chennai,41
2708,Customer_2708,Kolkata,34
2709,Customer_2709,Bengaluru,37
2710,Customer_2710,Mumbai,18
2711,Customer_2711,Bengaluru,40
2712,Customer_2712,Chennai,48
2713,Customer_2713,Mumbai,62
2714,Customer_2714,Ahmedabad,66
2715,Customer_2715,Ahmedabad,37
2716,Customer_2716,Mumbai,67
2717,Customer_2717,Kolkata,69
2718,Customer_2718,Chennai,56
2719,Customer_2719,Pune,68
2720,Customer_2720,Mumbai,53
2721,Customer_2721,Hyderabad,30
2722,Customer_2722,Kolkata,53
2723,Customer_2723,Kolkata,43
2724,Customer_2724,Pune,28
2725,Customer_2725,Kolkata,42
2726,Customer_2726,Pune,34
2727,Customer_2727,Delhi,45
2728,Customer_2728,Pune,51
2729,Customer_2729,Chennai,36
2730,Customer_2730,Chennai,44
2731,Customer_2731,Pune,22
2732,Customer_2732,Bengaluru,26
2733,Customer_2733,Chennai,25
2734,Customer_2734,Ahmedabad,57
2735,Customer_2735,Ahmedabad,35
2736,Customer_2736,Ahmedabad,30
2737,Customer_2737,Hyderabad,19
2738,Customer_2738,Bengaluru,21
2739,Customer_2739,Mumbai,29
2740,Customer_2740,Delhi,36
2741,Customer_2741,Chennai,26
2742,Customer_2742,Ahmedabad,64
2743,Customer_2743,Mumbai,32
2744,Customer_2744,Delhi,27
2745,Customer_2745,Mumbai,49
2746,Customer_2746,Pune,39
2747,Customer_2747,Kolkata,37
2748,Customer_2748,Ahmedabad,41
2749,Customer_2749,Ahmedabad,62
2750,Customer_2750,Mumbai,39
2751,Customer_2751,Delhi,66
2752,Customer_2752,Bengaluru,21
2753,Customer_2753,Chennai,67
2754,Customer_2754,Kolkata,22
2755,Customer_2755,Ahmedabad,29
2756,Customer_2756,Pune,34
2757,Customer_2757,Kolkata,18
2758,Customer_2758,Delhi,67
2759,Customer_2759,Pune,42
2760,Customer_2760,Ahmedabad,33
2761,Customer_2761,Mumbai,30
2762,Customer_2762,Ahmedabad,65
2763,Customer_2763,Delhi,51
2764,Customer_2764,Pune,48
2765,Customer_2765,Kolkata,61
2766,Customer_2766,Chennai,38
2767,Customer_2767,Bengaluru,58
2768,Customer_2768,Mumbai,65
2769,Customer_2769,Delhi,34
2770,Customer_2770,Ahmedabad,58
2771,Customer_2771,Chennai,30
2772,Customer_2772,Hyderabad,21
2773,Customer_2773,Pune,25
2774,Customer_2774,Pune,58
2775,Customer_2775,Kolkata,38
2776,Customer_2776,Mumbai,28
2777,Customer_2777,Chennai,55
2778,Customer_2778,Delhi,43
2779,Customer_2779,Pune,18
2780,Customer_2780,Mumbai,55
2781,Customer_2781,Ahmedabad,62
2782,Customer_2782,Bengaluru,41
2783,Customer_2783,Delhi,33
2784,Customer_2784,Bengaluru,49
2785,Customer_2785,Delhi,61
2786,Customer_2786,Hyderabad,66
2787,Customer_2787,Mumbai,21
2788,Customer_2788,Hyderabad,59
2789,Customer_2789,Bengaluru,62
2790,Customer_2790,Delhi,26
2791,Customer_2791,Ahmedabad,32
2792,Customer_2792,Hyderabad,53
2793,Customer_2793,Hyderabad,69
2794,Customer_2794,Ahmedabad,64
2795,Customer_2795,Pune,19
2796,Customer_2796,Kolkata,40
2797,Customer_2797,Bengaluru,34
2798,Customer_2798,Mumbai,49
2799,Customer_2799,Ahmedabad,53
2800,Customer_2800,Chennai,52
2801,Customer_2801,Ahmedabad,30
2802,Customer_2802,Bengaluru,52
2803,Customer_2803,Hyderabad,38
2804,Customer_2804,Ahmedabad,35
2805,Customer_2805,Bengaluru,22
2806,Customer_2806,Bengaluru,46
2807,Customer_2807,Chennai,70
2808,Customer_2808,Chennai,52
2809,Customer_2809,Hyderabad,47
2810,Customer_2810,Mumbai,67
2811,Customer_2811,Kolkata,64
2812,Customer_2812,Bengaluru,19
2813,Customer_2813,Hyderabad,67
2814,Customer_2814,Pune,38
2815,Customer_2815,Delhi,60
2816,Customer_2816,Kolkata,30
2817,Customer_2817,Ahmedabad,67
2818,Customer_2818,Bengaluru,57
2819,Customer_2819,Chennai,38
2820,Customer_2820,Kolkata,59
2821,Customer_2821,Hyderabad,25
2822,Customer_2822,Delhi,51
2823,Customer_2823,Delhi,20
2824,Customer_2824,Bengaluru,29
2825,Customer_2825,Mumbai,30
2826,Customer_2826,Delhi,49
2827,Customer_2827,Pune,24
2828,Customer_2828,Mumbai,54
2829,Customer_2829,Kolkata,60
2830,Customer_2830,Ahmedabad,51
2831,Customer_2831,Chennai,21
2832,Customer_2832,Hyderabad,32
2833,Customer_2833,Delhi,18
2834,Customer_2834,Pune,59
2835,Customer_2835,Ahmedabad,23
2836,Customer_2836,Ahmedabad,69
2837,Customer_2837,Mumbai,41
2838,Customer_2838,Kolkata,70
2839,Customer_2839,Hyderabad,68
2840,Customer_2840,Mumbai,70
2841,Customer_2841,Chennai,51
2842,Customer_2842,Mumbai,64
2843,Customer_2843,Delhi,37
2844,Customer_2844,Delhi,31
2845,Customer_2845,Delhi,24
2846,Customer_2846,Pune,52
2847,Customer_2847,Kolkata,30
2848,Customer_2848,Pune,51
2849,Customer_2849,Pune,54
2850,Customer_2850,Bengaluru,53
2851,Customer_2851,Kolkata,65
2852,Customer_2852,Delhi,67
2853,Customer_2853,Hyderabad,61
2854,Customer_2854,Ahmedabad,62
2855,Customer_2855,Kolkata,24
2856,Customer_2856,Bengaluru,68
2857,Customer_2857,Bengaluru,53
2858,Customer_2858,Kolkata,50
2859,Customer_2859,Hyderabad,60
2860,Customer_2860,Bengaluru,52
2861,Customer_2861,Ahmedabad,40
2862,Customer_2862,Hyderabad,53
2863,Customer_2863,Hyderabad,41
2864,Customer_2864,Kolkata,66
2865,Customer_2865,Kolkata,70
2866,Customer_2866,Hyderabad,56
2867,Customer_2867,Pune,54
2868,Customer_2868,Pune,42
2869,Customer_2869,Chennai,41
2870,Customer_2870,Ahmedabad,46
2871,Customer_2871,Kolkata,18
2872,Customer_2872,Mumbai,36
2873,Customer_2873,Mumbai,51
2874,Customer_2874,Bengaluru,37
2875,Customer_2875,Mumbai,37
2876,Customer_2876,Pune,31
2877,Customer_2877,Hyderabad,19
2878,Customer_2878,Chennai,53
2879,Customer_2879,Bengaluru,24
2880,Customer_2880,Mumbai,47
2881,Customer_2881,Hyderabad,27
2882,Customer_2882,Bengaluru,34
2883,Customer_2883,Hyderabad,55
2884,Customer_2884,Pune,32
2885,Customer_2885,Chennai,69
2886,Customer_2886,Chennai,23
2887,Customer_2887,Kolkata,54
2888,Customer_2888,Pune,64
2889,Customer_2889,Delhi,64
2890,Customer_2890,Hyderabad,68
2891,Customer_2891,Ahmedabad,29
2892,Customer_2892,Ahmedabad,70
2893,Customer_2893,Delhi,56
2894,Customer_2894,Chennai,20
2895,Customer_2895,Kolkata,23
2896,Customer_2896,Mumbai,67
2897,Customer_2897,Hyderabad,40
2898,Customer_2898,Kolkata,44
2899,Customer_2899,Delhi,67
2900,Customer_2900,Pune,65
2901,Customer_2901,Mumbai,58
2902,Customer_2902,Kolkata,21
2903,Customer_2903,Chennai,51
2904,Customer_2904,Mumbai,38
2905,Customer_2905,Bengaluru,38
2906,Customer_2906,Pune,27
2907,Customer_2907,Mumbai,61
2908,Customer_2908,Kolkata,46
2909,Customer_2909,Delhi,32
2910,Customer_2910,Kolkata,36
2911,Customer_2911,Kolkata,27
2912,Customer_2912,Bengaluru,39
2913,Customer_2913,Delhi,48
2914,Customer_2914,Mumbai,53
2915,Customer_2915,Kolkata,34
2916,Customer_2916,Delhi,43
2917,Customer_2917,Kolkata,67
2918,Customer_2918,Bengaluru,66
2919,Customer_2919,Bengaluru,48
2920,Customer_2920,Pune,49
2921,Customer_2921,Kolkata,59
2922,Customer_2922,Pune,53
2923,Customer_2923,Pune,33
2924,Customer_2924,Delhi,35
2925,Customer_2925,Kolkata,38
2926,Customer_2926,Delhi,25
2927,Customer_2927,Kolkata,45
2928,Customer_2928,Hyderabad,40
2929,Customer_2929,Pune,38
2930,Customer_2930,Hyderabad,56
2931,Customer_2931,Mumbai,67
2932,Customer_2932,Chennai,28
2933,Customer_2933,Hyderabad,57
2934,Customer_2934,Ahmedabad,57
2935,Customer_2935,Bengaluru,46
2936,Customer_2936,Mumbai,70
2937,Customer_2937,Pune,30
2938,Customer_2938,Hyderabad,27
2939,Customer_2939,Delhi,25
2940,Customer_2940,Mumbai,33
2941,Customer_2941,Bengaluru,70
2942,Customer_2942,Chennai,18
2943,Customer_2943,Hyderabad,62
2944,Customer_2944,Delhi,37
2945,Customer_2945,Ahmedabad,48
2946,Customer_2946,Mumbai,39
2947,Customer_2947,Pune,65
2948,Customer_2948,Pune,31
2949,Customer_2949,Chennai,53
2950,Customer_2950,Ahmedabad,57
2951,Customer_2951,Bengaluru,62
2952,Customer_2952,Mumbai,42
2953,Customer_2953,Mumbai,34
2954,Customer_2954,Bengaluru,21
2955,Customer_2955,Chennai,30
2956,Customer_2956,Chennai,21
2957,Customer_2957,Ahmedabad,59
2958,Customer_2958,Mumbai,22
2959,Customer_2959,Kolkata,60
2960,Customer_2960,Chennai,60
2961,Customer_2961,Hyderabad,24
2962,Customer_2962,Mumbai,36
2963,Customer_2963,Kolkata,32
2964,Customer_2964,Kolkata,50
2965,Customer_2965,Delhi,38
2966,Customer_2966,Ahmedabad,56
2967,Customer_2967,Delhi,29
2968,Customer_2968,Pune,50
2969,Customer_2969,Ahmedabad,53
2970,Customer_2970,Mumbai,20
2971,Customer_2971,Pune,51
2972,Customer_2972,Chennai,39
2973,Customer_2973,Ahmedabad,43
2974,Customer_2974,Bengaluru,19
2975,Customer_2975,Hyderabad,61
2976,Customer_2976,Hyderabad,40
2977,Customer_2977,Chennai,33
2978,Customer_2978,Chennai,69
2979,Customer_2979,Mumbai,58
2980,Customer_2980,Chennai,42
2981,Customer_2981,Mumbai,53
2982,Customer_2982,Chennai,32
2983,Customer_2983,Bengaluru,39
2984,Customer_2984,Kolkata,60
2985,Customer_2985,Bengaluru,23
2986,Customer_2986,Kolkata,51
2987,Customer_2987,Pune,44
2988,Customer_2988,Pune,54
2989,Customer_2989,Bengaluru,45
2990,Customer_2990,Chennai,56
2991,Customer_2991,Hyderabad,46
2992,Customer_2992,Bengaluru,31
2993,Customer_2993,Bengaluru,55
2994,Customer_2994,Pune,26
2995,Customer_2995,Chennai,62
2996,Customer_2996,Bengaluru,45
2997,Customer_2997,Bengaluru,59
2998,Customer_2998,Bengaluru,38
2999,Customer_2999,Delhi,53
3000,Customer_3000,Delhi,29
3001,Customer_3001,Hyderabad,27
3002,Customer_3002,Mumbai,66
3003,Customer_3003,Hyderabad,44
3004,Customer_3004,Kolkata,37
3005,Customer_3005,Ahmedabad,65
3006,Customer_3006,Chennai,27
3007,Customer_3007,Pune,24
3008,Customer_3008,Bengaluru,29
3009,Customer_3009,Mumbai,66
3010,Customer_3010,Chennai,56
3011,Customer_3011,Pune,56
3012,Customer_3012,Pune,32
3013,Customer_3013,Mumbai,40
3014,Customer_3014,Delhi,62
3015,Customer_3015,Ahmedabad,26
3016,Customer_3016,Ahmedabad,63
3017,Customer_3017,Hyderabad,29
